trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
168,0,168,0,293.1956471000001,,293.1428842,5,293.1956471000001,293.1956471000001,0.036745800000062445,294.2292477000001,295.46559520000005,[-0.3463541666666667],[-0.3515625],[1],[0],[0],[2.2876847],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
169,0,169,0,295.5147171000001,,295.47590919999993,5,295.5147171000001,295.5147171000001,0.027070100000173625,296.5459447999999,297.0814101000001,[-0.08333333333333333],[-0.17708333333333334],[1],[0],[0],[1.5798822000001564],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
170,0,170,0,297.1787164,,297.0914026999999,10,297.1787164,297.1787164,0.058419299999968644,298.2119785,298.2480025,[0.29296875],[-0.3151041666666667],[1],[0],[0],[1.0995802999998432],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
171,0,171,0,298.2970525999999,,298.2587424000001,5,298.2970525999999,298.2970525999999,0.027861099999881844,299.3291213,299.9649850999999,[-0.4205729166666667],[-0.4401041666666667],[1],[0],[0],[1.679703500000187],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
172,0,172,0,300.04519030000006,,299.9751976,10,300.04519030000006,300.04519030000006,0.04336779999994178,301.0785705999999,301.91361529999995,[0.08984375],[0.4765625],[1],[0],[0],[1.8964650000000347],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
173,0,173,0,301.9785134000001,,301.9190977999999,10,301.9785134000001,301.9785134000001,0.03574860000003355,303.01220839999996,303.69672330000003,[-0.4674479166666667],[-0.16927083333333334],[1],[0],[0],[1.742609800000082],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
174,0,174,0,303.7617391000001,,303.7015153,10,303.7617391000001,303.7617391000001,0.03447140000002946,304.76470760000007,305.34772670000007,[-0.020833333333333332],[0.18229166666666666],[1],[0],[0],[1.6119355000000724],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
175,0,175,0,305.3950144999999,,305.3535927999999,5,305.3950144999999,305.3950144999999,0.020470499999873937,306.4121453,306.94905629999994,[0.3125],[-0.3229166666666667],[1],[0],[0],[1.575430200000028],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
176,0,176,0,307.01198410000006,,306.95917899999995,5,307.01198410000006,307.01198410000006,0.030325100000027305,308.0453986,308.2633157,[0.06640625],[0.10807291666666667],[1],[0],[0],[1.2754181999998764],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
177,0,177,0,308.3116798000001,,308.26886680000007,5,308.3116798000001,308.3116798000001,0.019319799999948373,309.3453864999999,310.7809959000001,[0.15234375],[0.4322916666666667],[1],[0],[0],[2.4929850000000897],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
178,0,178,0,310.87852210000005,,310.79137059999994,10,310.87852210000005,310.87852210000005,0.05918399999995927,311.91176100000007,312.23012130000006,[0.08072916666666667],[0.13020833333333334],[1],[0],[0],[1.3811957999998867],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
179,0,179,0,312.2949297,,312.2372702,5,312.2949297,312.2949297,0.03139929999997548,313.29626699999994,313.48014910000006,[0.059895833333333336],[0.15234375],[1],[0],[0],[1.212519200000088],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
180,0,180,0,313.59489800000006,,313.4878675,10,313.59489800000006,313.59489800000006,0.06534310000006371,314.62805879999996,315.3465841,[0.17578125],[0.3229166666666667],[1],[0],[0],[1.7946085000000949],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
181,0,181,0,315.3951208000001,,315.35144190000005,5,315.3951208000001,315.3951208000001,0.01981789999990724,316.4118974999999,317.0822152999999,[0.4752604166666667],[-0.3203125],[1],[0],[0],[1.711118899999974],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
182,0,182,0,317.1307071000001,,317.09270689999994,5,317.1307071000001,317.1307071000001,0.027572299999974348,318.1620966999999,320.09872640000003,[-0.328125],[0.21223958333333334],[1],[0],[0],[2.9800654999999097],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
183,0,183,0,320.1616457,,320.1093992000001,5,320.1616457,320.1616457,0.02888359999997192,321.1950830999999,321.8652153999999,[0.06770833333333333],[-0.390625],[1],[0],[0],[1.7282140999998319],[],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
184,0,184,0,321.94449570000006,,321.8754206000001,10,321.94449570000006,321.94449570000006,0.04287060000001475,322.94848950000005,323.415301,[-0.15755208333333334],[0.059895833333333336],[1],[0],[0],[1.49854130000017],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
185,0,185,0,323.4946781000001,,323.42663089999996,10,323.4946781000001,323.4946781000001,0.04243780000001607,324.52801909999994,325.54861260000007,[-0.2864583333333333],[-0.30859375],[1],[0],[0],[2.0811161999999968],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
186,0,186,0,325.59460680000007,,325.5592168999999,5,325.59460680000007,325.59460680000007,0.022957600000154343,326.6116211000001,327.414037,[0.015625],[-0.3463541666666667],[1],[0],[0],[1.8330588000001171],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
187,0,187,0,327.4943888,,327.4245097999999,10,327.4943888,327.4943888,0.04386249999993197,328.5278075000001,329.0961087999999,[0.125],[0.19661458333333334],[1],[0],[0],[1.6295027000001028],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
188,0,188,0,329.1613576,,329.10118779999993,10,329.1613576,329.1613576,0.035908900000094945,330.19477729999994,331.4482593,[-0.00390625],[0.0078125],[1],[0],[0],[2.31164919999992],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
189,0,189,0,331.5277329999999,,331.4601834,10,331.5277329999999,331.5277329999999,0.04174809999994977,332.5444416,333.9138932999999,[-0.5026041666666666],[0.3619791666666667],[1],[0],[0],[2.413434000000052],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
190,0,190,0,334.0108966,,333.9246977,10,334.0108966,334.0108966,0.059563100000104896,335.01520660000006,335.91251280000006,[-0.1015625],[-0.4622395833333333],[1],[0],[0],[1.9298761000000013],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
191,0,191,0,335.97750730000007,,335.9166845,10,335.97750730000007,335.97750730000007,0.033529699999917284,337.01089350000007,337.3125855999999,[-0.203125],[-0.18098958333333334],[1],[0],[0],[1.3625993000000562],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
192,0,192,0,337.37742189999994,,337.31835079999996,10,337.37742189999994,337.37742189999994,0.03568519999998898,338.38057849999996,339.9316438000001,[0.23697916666666666],[-0.2682291666666667],[1],[0],[0],[2.5781167000000096],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
193,0,193,0,339.9939718999999,,339.9374157,10,339.9939718999999,339.9939718999999,0.035583099999939805,341.0276530000001,341.2154439000001,[-0.4401041666666667],[-0.11848958333333333],[1],[0],[0],[1.2427021000000877],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
194,0,194,0,341.26342279999994,,341.2257469000001,5,341.26342279999994,341.26342279999994,0.02651700000001256,342.29453910000007,342.8319805000001,[0.08723958333333333],[-0.07161458333333333],[1],[0],[0],[1.5811032999999952],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
195,0,195,0,342.9107197999999,,342.84203980000007,10,342.9107197999999,342.9107197999999,0.044466299999839975,343.9149898999999,344.37925960000007,[0.02734375],[-0.09114583333333333],[1],[0],[0],[1.4942155000001094],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
196,0,196,0,344.4465583000001,,344.3889237000001,10,344.4465583000001,344.4465583000001,0.04233509999994567,345.4790645999999,345.83356019999997,[-0.421875],[-0.2760416666666667],[1],[0],[0],[1.404066000000057],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
197,0,197,0,345.89392670000007,,345.8448665000001,5,345.89392670000007,345.89392670000007,0.026329999999916254,346.92759580000006,347.86337679999997,[0.46484375],[0.2421875],[1],[0],[0],[1.993880900000022],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
198,0,198,0,347.9120238999999,,347.8737891999999,5,347.9120238999999,347.9120238999999,0.0276710999999068,348.9611287,349.4131867000001,[0.18359375],[-0.006510416666666667],[1],[0],[0],[1.513157500000034],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
199,0,199,0,349.46389640000007,,349.42340119999994,5,349.46389640000007,349.46389640000007,0.029001600000128747,350.4942552,351.2646629000001,[-0.2981770833333333],[-0.18880208333333334],[1],[0],[0],[1.813329000000067],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
