trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
83,0,83,0,149.28368149999983,,149.2240706,10,149.28368149999983,149.28368149999983,0.03644099999996797,150.30114459999982,151.22017349999987,[0.42578125],[-0.14583333333333334],[1],[0],[0],[1.9601021999999375],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
84,0,84,0,151.2671691999999,,151.22610559999998,5,151.2671691999999,151.2671691999999,0.020022299999936877,152.30080350000003,153.0717176999999,[0.3671875],[-0.22786458333333334],[1],[0],[0],[1.8257571999999982],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
85,0,85,0,153.11746949999997,,153.0814585999999,5,153.11746949999997,153.11746949999997,0.0249250999997912,154.13400549999983,155.8031922,[-0.2838541666666667],[0.4231770833333333],[1],[0],[0],[2.6979730000000473],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
86,0,86,0,155.8669829999999,,155.81352930000003,5,155.8669829999999,155.8669829999999,0.029814700000088123,156.88378879999982,158.25431600000002,[0.4309895833333333],[-0.22526041666666666],[1],[0],[0],[2.4123359000000164],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
87,0,87,0,158.31700379999984,,158.2646049,5,158.31700379999984,158.31700379999984,0.029189299999870855,159.3505341,161.0705054,[-0.2669270833333333],[-0.10546875],[1],[0],[0],[2.778022100000044],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
88,0,88,0,161.1203602999999,,161.08068359999993,5,161.1203602999999,161.1203602999999,0.02836369999999988,162.15063769999983,162.72006799999986,[0.32421875],[-0.15234375],[1],[0],[0],[1.6124002999999902],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
89,0,89,0,162.79985609999994,,162.7302729999999,10,162.79985609999994,162.79985609999994,0.04488089999995282,163.80436480000003,164.3687359999999,[-0.05859375],[0.1953125],[1],[0],[0],[1.5952830999999605],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
90,0,90,0,164.43754379999996,,164.37873189999982,10,164.43754379999996,164.43754379999996,0.04291699999998855,165.4542383999999,166.16974499999992,[0.3463541666666667],[0.4700520833333333],[1],[0],[0],[1.7493561999999656],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
91,0,91,0,166.2164436999999,,166.1771710999999,5,166.2164436999999,166.2164436999999,0.02296559999990677,167.23360279999997,168.40432939999982,[0.2526041666666667],[0.5],[1],[0],[0],[2.204722499999889],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
92,0,92,0,168.45235430000002,,168.41445469999985,5,168.45235430000002,168.45235430000002,0.027532400000154666,169.4837579,171.20358909999982,[-0.23958333333333334],[-0.2838541666666667],[1],[0],[0],[2.763012099999969],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
93,0,93,0,171.25355149999996,,171.21405609999988,5,171.25355149999996,171.25355149999996,0.028117500000007567,172.30026569999995,172.9034122999999,[0.21875],[-0.07161458333333333],[1],[0],[0],[1.6626754999999775],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
94,0,94,0,172.98292279999987,,172.9133543999999,10,172.98292279999987,172.98292279999987,0.04555060000006961,174.0165356,174.50315819999992,[0.10416666666666667],[-0.06510416666666667],[1],[0],[0],[1.5457088000000567],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
95,0,95,0,174.5701082999999,,174.51465699999994,10,174.5701082999999,174.5701082999999,0.0396642000000611,175.60173169999985,177.1190967,[-0.4244791666666667],[0.4921875],[1],[0],[0],[2.5661918000000696],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
96,0,96,0,177.1662778,,177.12919390000002,5,177.1662778,177.1662778,0.025755199999821343,178.18332599999985,179.11894599999982,[0.07942708333333333],[-0.33203125],[1],[0],[0],[1.9653232000000571],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
97,0,97,0,179.18318469999986,,179.12922059999983,5,179.18318469999986,179.18318469999986,0.0328693999999814,180.21657329999994,180.91983989999994,[-0.3776041666666667],[-0.10026041666666667],[1],[0],[0],[1.759493799999973],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
98,0,98,0,180.96797700000002,,180.92979689999993,5,180.96797700000002,180.96797700000002,0.02639410000006137,181.99983399999996,182.33729489999996,[-0.18489583333333334],[0.3723958333333333],[1],[0],[0],[1.3824495000001207],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
99,0,99,0,182.38559399999986,,182.3476372,5,182.38559399999986,182.38559399999986,0.026458300000058443,183.4197067,184.36862339999993,[-0.10807291666666667],[0.3880208333333333],[1],[0],[0],[1.9963494000000992],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
100,0,100,0,184.4171867,,184.37475359999985,5,184.4171867,184.4171867,0.026255599999785773,185.43379149999987,186.2709522,[-0.2513020833333333],[0.23307291666666666],[1],[0],[0],[1.8704067999999552],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
101,0,101,0,186.3492408999998,,186.28133129999992,10,186.3492408999998,186.3492408999998,0.04180870000004688,187.38260649999984,189.98477679999996,[-0.4869791666666667],[-0.3033854166666667],[1],[0],[0],[3.662781799999948],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
102,0,102,0,190.0659728999999,,189.99497199999996,5,190.0659728999999,190.0659728999999,0.04690249999998741,191.09941959999992,191.76871269999992,[0.4192708333333333],[-0.24739583333333334],[1],[0],[0],[1.728359699999828],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
103,0,103,0,191.8494384999999,,191.77961679999999,5,191.8494384999999,191.8494384999999,0.04482359999997243,192.88258849999988,193.46783359999995,[0.3606770833333333],[-0.053385416666666664],[1],[0],[0],[1.6447789000001194],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
104,0,104,0,193.56583179999984,,193.47654999999986,10,193.56583179999984,193.56583179999984,0.05840059999991354,194.56848719999994,195.4366688,[-0.3046875],[-0.2903645833333333],[1],[0],[0],[1.9027880999999525],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
105,0,105,0,195.49944189999997,,195.44996459999993,5,195.49944189999997,195.49944189999997,0.03043200000001889,196.5174093999999,198.32047699999998,[0.4518229166666667],[0.2981770833333333],[1],[0],[0],[2.8425896999999622],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
106,0,106,0,198.39910559999998,,198.33175899999992,10,198.39910559999998,198.39910559999998,0.044246199999861346,199.4323910999999,200.45287459999986,[-0.11197916666666667],[0.10286458333333333],[1],[0],[0],[2.079397100000051],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
107,0,107,0,200.53666929999986,,200.46366949999992,10,200.53666929999986,200.53666929999986,0.04276249999998072,201.55122319999987,203.58672549999983,[0.24088541666666666],[-0.2643229166666667],[1],[0],[0],[3.0818375999999716],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
108,0,108,0,203.66559689999985,,203.59921379999992,10,203.66559689999985,203.66559689999985,0.04500589999997828,204.68386529999998,205.8356663999998,[0.34375],[-0.23828125],[1],[0],[0],[2.193903999999975],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
109,0,109,0,205.91581339999993,,205.8475613999999,5,205.91581339999993,205.91581339999993,0.04098670000007587,206.9322717,207.7861593,[0.20833333333333334],[-0.43359375],[1],[0],[0],[1.8991278000000875],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
110,0,110,0,207.8487338,,207.79632159999983,5,207.8487338,207.8487338,0.029883499999868945,208.88248039999985,209.70290669999986,[-0.11979166666666667],[-0.4830729166666667],[1],[0],[0],[1.8781243000000813],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
111,0,111,0,209.7516146999999,,209.71300999999994,5,209.7516146999999,209.7516146999999,0.027204499999925247,210.79903949999994,212.0690900999998,[0.453125],[-0.265625],[1],[0],[0],[2.330190700000003],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
112,0,112,0,212.1484822,,212.07932519999986,10,212.1484822,212.1484822,0.04301190000001043,213.1655409,213.9024356,[-0.359375],[-0.3658854166666667],[1],[0],[0],[1.7815679999998792],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
113,0,113,0,213.96818589999998,,213.91537949999997,5,213.96818589999998,213.96818589999998,0.04086050000000796,214.99979089999988,216.20262589999993,[-0.23828125],[0.10677083333333333],[1],[0],[0],[2.248554699999886],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
114,0,114,0,216.25162149999983,,216.2129625,5,216.25162149999983,216.25162149999983,0.028051400000094873,217.29892659999996,218.03619879999997,[0.10026041666666667],[0.33203125],[1],[0],[0],[1.7965292999999747],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
115,0,115,0,218.11524459999987,,218.04607839999994,10,218.11524459999987,218.11524459999987,0.043407399999978225,219.1343069999998,219.56713519999994,[0.20442708333333334],[0.328125],[1],[0],[0],[1.4790186000000176],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
116,0,116,0,219.64824999999996,,219.5792391,10,219.64824999999996,219.64824999999996,0.04292410000016389,220.68204789999982,221.16877069999987,[-0.11197916666666667],[-0.12109375],[1],[0],[0],[1.5481079000001046],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
117,0,117,0,221.214829,,221.17858819999992,5,221.214829,221.214829,0.023181700000122873,222.24889740000003,222.81902530000002,[-0.061197916666666664],[-0.08463541666666667],[1],[0],[0],[1.6181033000000298],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
118,0,118,0,222.89812519999987,,222.8293024999998,10,222.89812519999987,222.89812519999987,0.04427499999997053,223.90251409999996,224.93553859999997,[0.359375],[-0.32421875],[1],[0],[0],[2.0634627999997974],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
119,0,119,0,225.0314374999998,,224.94803789999992,10,225.0314374999998,225.0314374999998,0.048114000000168744,226.0487702999999,226.66877419999992,[-0.16666666666666666],[-0.10546875],[1],[0],[0],[1.674404400000185],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
120,0,120,0,226.71643699999981,,226.68046359999994,5,226.71643699999981,226.71643699999981,0.024528499999860287,227.74858629999994,228.75236629999995,[-0.41796875],[-0.0078125],[1],[0],[0],[2.0486938000001373],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
121,0,121,0,228.7980361,,228.7623827,5,228.7980361,228.7980361,0.02437129999998433,229.81519559999992,230.81837799999994,[0.4765625],[-0.09765625],[1],[0],[0],[2.032778199999939],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
122,0,122,0,230.8979202999999,,230.82882189999987,10,230.8979202999999,230.8979202999999,0.04361180000000786,231.90232359999982,232.66980349999994,[0.4505208333333333],[0.3020833333333333],[1],[0],[0],[1.799093399999947],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
123,0,123,0,232.73144789999992,,232.67690559999983,10,232.73144789999992,232.73144789999992,0.03773999999998523,233.7485104,234.93284089999997,[0.4856770833333333],[0.4908854166666667],[1],[0],[0],[2.2191055999999207],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
124,0,124,0,234.98124519999988,,234.93834479999987,5,234.98124519999988,234.98124519999988,0.01930850000007922,236.01507500000002,236.91851589999987,[-0.3346354166666667],[0.2421875],[1],[0],[0],[1.9611463999999614],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
125,0,125,0,237.014451,,236.9289687999999,10,237.014451,237.014451,0.04880800000000818,238.0482824999999,239.51729769999997,[0.07291666666666667],[0.5],[1],[0],[0],[2.5411514999998417],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
126,0,126,0,239.58099189999984,,239.52303359999996,10,239.58099189999984,239.58099189999984,0.037756599999966056,240.6149304999999,241.41639209999994,[0.46484375],[0.265625],[1],[0],[0],[1.856101800000033],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
127,0,127,0,241.46431639999992,,241.42187160000003,5,241.46431639999992,241.46431639999992,0.02023619999999937,242.49810890000003,243.40219879999995,[-0.2552083333333333],[0.03125],[1],[0],[0],[1.9603901000000405],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
128,0,128,0,243.4808794999999,,243.41240589999984,10,243.4808794999999,243.4808794999999,0.04296189999990929,244.4996197999999,245.06748489999995,[-0.10546875],[-0.21223958333333334],[1],[0],[0],[1.61343480000005],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
129,0,129,0,245.13474269999983,,245.07755989999987,10,245.13474269999983,245.13474269999983,0.041328399999883914,246.1495570999998,246.56895379999992,[0.3307291666666667],[-0.140625],[1],[0],[0],[1.4509037999998782],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
130,0,130,0,246.63092110000002,,246.5749960999999,10,246.63092110000002,246.63092110000002,0.03624130000002879,247.64758949999987,248.8172236999999,[-0.4427083333333333],[0.19791666666666666],[1],[0],[0],[2.2065288000001146],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
131,0,131,0,248.86421840000003,,248.82313869999984,5,248.86421840000003,248.86421840000003,0.02046110000014778,249.88116999999988,250.41794359999994,[-0.08854166666666667],[0.18619791666666666],[1],[0],[0],[1.5746818000000076],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
132,0,132,0,250.48064909999994,,250.4281398999999,5,250.48064909999994,250.48064909999994,0.039226200000030076,251.49790409999991,252.33455819999995,[0.40625],[-0.2942708333333333],[1],[0],[0],[1.868897600000082],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
133,0,133,0,252.38304909999988,,252.34466899999984,5,252.38304909999988,252.38304909999988,0.027126599999974133,253.41449879999982,254.21797619999984,[-0.00390625],[-0.3190104166666667],[1],[0],[0],[1.8475901000001613],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
134,0,134,0,254.2661567,,254.22827009999992,5,254.2661567,254.2661567,0.02711120000003575,255.29781669999988,255.60122419999993,[-0.15234375],[0.3580729166666667],[1],[0],[0],[1.3471357000000808],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
135,0,135,0,255.68053629999986,,255.61106109999992,10,255.68053629999986,255.68053629999986,0.04383570000004511,256.7143804,257.3858697999999,[0.17838541666666666],[0.23828125],[1],[0],[0],[1.7322704000000613],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
136,0,136,0,257.4473017,,257.39074229999983,10,257.4473017,257.4473017,0.035570300000017596,258.48066419999986,259.36885689999986,[-0.3932291666666667],[-0.3619791666666667],[1],[0],[0],[1.9425006000001304],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
137,0,137,0,259.44735489999994,,259.3790085999999,10,259.44735489999994,259.44735489999994,0.042962799999941126,260.4642337999999,260.76832019999983,[0.2994791666666667],[0.07291666666666667],[1],[0],[0],[1.347762399999965],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
138,0,138,0,260.8304476999999,,260.7801955,5,260.8304476999999,260.8304476999999,0.028351799999882132,261.86441219999983,263.0674428,[-0.05078125],[0.4088541666666667],[1],[0],[0],[2.2610261000002083],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
139,0,139,0,263.14721869999994,,263.0777054,10,263.14721869999994,263.14721869999994,0.04428649999999834,264.1485614999999,264.8345563999999,[-0.015625],[0.26953125],[1],[0],[0],[1.7137855999999374],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
140,0,140,0,264.9137681999998,,264.84446660000003,10,264.9137681999998,264.9137681999998,0.03968990000021222,265.9305996999999,266.7194399,[0.22786458333333334],[0.4309895833333333],[1],[0],[0],[1.8370103999998264],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
141,0,141,0,266.7970949999999,,266.72362539999995,10,266.7970949999999,266.7970949999999,0.03639699999985169,267.8307376,268.31567569999993,[0.06770833333333333],[0.296875],[1],[0],[0],[1.555616099999952],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
142,0,142,0,268.3636245,,268.3212246999999,5,268.3636245,268.3636245,0.019761400000106732,269.3806139999999,270.28313230000003,[0.2526041666666667],[0.032552083333333336],[1],[0],[0],[1.9422737000002144],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
143,0,143,0,270.3636626,,270.29335679999986,10,270.3636626,270.3636626,0.04494040000008681,271.3969365999999,271.75053779999985,[0.08203125],[0.16666666666666666],[1],[0],[0],[1.4134538999999222],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
144,0,144,0,271.8170760999999,,271.7608786999999,10,271.8170760999999,271.8170760999999,0.040898700000070676,272.8487591999999,273.58431399999995,[0.3255208333333333],[0.2565104166666667],[1],[0],[0],[1.7839618999998947],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
145,0,145,0,273.66351029999987,,273.5960739999998,10,273.66351029999987,273.66351029999987,0.0441588999999567,274.6967563999999,276.03553850000003,[-0.4375],[0.4739583333333333],[1],[0],[0],[2.39719429999991],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
146,0,146,0,276.080007,,276.0399803,5,276.080007,276.080007,0.017702200000030643,277.1139418,277.7508172999999,[-0.33203125],[-0.38671875],[1],[0],[0],[1.6933111000000736],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
147,0,147,0,277.8132215999999,,277.76112309999985,5,277.8132215999999,277.8132215999999,0.03577539999992041,278.8472270999998,279.55110979999995,[0.4947916666666667],[-0.23697916666666666],[1],[0],[0],[1.7554935000000569],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
148,0,148,0,279.5997184999999,,279.56153359999985,5,279.5997184999999,279.5997184999999,0.02759739999987687,280.61348699999985,281.4826799,[-0.10026041666666667],[0.41796875],[1],[0],[0],[1.8950446000001193],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
149,0,149,0,281.5318505,,281.4928854,5,281.5318505,281.5318505,0.027385600000116028,282.58029039999997,283.6840007999999,[-0.4309895833333333],[-0.3346354166666667],[1],[0],[0],[2.164859299999989],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
150,0,150,0,283.7466459,,283.6943681,5,283.7466459,283.7466459,0.02923719999989771,284.76351929999987,285.03415629999995,[-0.014322916666666666],[0.4739583333333333],[1],[0],[0],[1.31204949999983],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
151,0,151,0,285.08399710000003,,285.0444995999999,5,285.08399710000003,285.08399710000003,0.02788349999991624,286.1302218999999,286.26756869999986,[0.12239583333333333],[0.1328125],[1],[0],[0],[1.1967601000001196],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
152,0,152,0,286.3163052,,286.277818,5,286.3163052,286.3163052,0.027941900000087116,287.3635747999999,288.0658136999998,[-0.026041666666666668],[-0.07291666666666667],[1],[0],[0],[1.7614453999999569],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
153,0,153,0,288.163182,,288.0761901999999,10,288.163182,288.163182,0.061697899999899164,289.1797245,289.7663471999999,[0.09244791666666667],[0.14453125],[1],[0],[0],[1.6302184999999554],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
154,0,154,0,289.86313829999995,,289.77817789999995,10,289.86313829999995,289.86313829999995,0.059970600000042396,290.86561359999996,291.41521620000003,[0.2526041666666667],[-0.27734375],[1],[0],[0],[1.578463499999998],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
155,0,155,0,291.4796727999999,,291.4215417999999,10,291.4796727999999,291.4796727999999,0.03615810000019337,292.5129391999999,293.19968689999996,[-0.3424479166666667],[0.1171875],[1],[0],[0],[1.7426459000000705],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
156,0,156,0,293.26281589999985,,293.2055126,10,293.26281589999985,293.26281589999985,0.03569899999979498,294.2964428999999,295.1979268,[-0.40625],[0.4153645833333333],[1],[0],[0],[1.957153000000062],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
157,0,157,0,295.2324824,,295.2028642999999,5,295.2324824,295.2324824,0.018122100000027785,296.2799829999999,297.3989973,[-0.06901041666666667],[-0.2109375],[1],[0],[0],[2.1783003000000463],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
158,0,158,0,297.4629901999999,,297.40974499999993,5,297.4629901999999,297.4629901999999,0.030762000000095213,298.4965247,299.04975979999995,[0.23828125],[0.21614583333333334],[1],[0],[0],[1.6108060999999907],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
159,0,159,0,299.12967879999997,,299.05994209999994,10,299.12967879999997,299.12967879999997,0.04264659999989817,300.1461784999999,300.59883309999987,[-0.25],[0.13020833333333334],[1],[0],[0],[1.4976940999999897],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
160,0,160,0,300.6625644999999,,300.6037283999999,10,300.6625644999999,300.6625644999999,0.03519489999985126,301.6797311999999,302.4986681999999,[-0.40625],[-0.057291666666666664],[1],[0],[0],[1.859796899999992],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
161,0,161,0,302.5664422,,302.50952529999995,10,302.5664422,302.5664422,0.042041900000185706,303.59618249999994,304.1145042999999,[0.3098958333333333],[-0.059895833333333336],[1],[0],[0],[1.5648009000001366],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
162,0,162,0,304.1791258999999,,304.1201289999999,10,304.1791258999999,304.1791258999999,0.03541840000002594,305.1961087999998,305.98390829999994,[0.375],[0.4088541666666667],[1],[0],[0],[1.8286791999998968],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
163,0,163,0,306.02928139999995,,305.99386830000003,5,306.02928139999995,306.02928139999995,0.022292200000038065,307.046018,307.4180984999998,[-0.055989583333333336],[-0.3229166666666667],[1],[0],[0],[1.4031629000000976],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
164,0,164,0,307.47898869999995,,307.4232456,10,307.47898869999995,307.47898869999995,0.03526420000002872,308.4810995999999,308.91472,[0.16796875],[-0.024739583333333332],[1],[0],[0],[1.456662499999993],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
165,0,165,0,308.99617390000003,,308.9269142999999,10,308.99617390000003,308.99617390000003,0.045082500000035,310.01251549999984,310.69919979999986,[0.4140625],[-0.18229166666666666],[1],[0],[0],[1.7290023000000474],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
166,0,166,0,310.7790525999999,,310.7114325,10,310.7790525999999,310.7790525999999,0.04408370000010109,311.7990176999999,311.9520531999999,[0.1875],[0.08984375],[1],[0],[0],[1.1984087999999247],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
167,0,167,0,311.9957582999998,,311.95642079999993,5,311.9957582999998,311.9957582999998,0.017096499999979642,313.0296337,313.99942969999984,[-0.11458333333333333],[-0.4869791666666667],[1],[0],[0],[2.0259507999999187],['target'],172101,001,2024-10-04_11h14.59.723,visual search task,2024.1.5,None,2024-10-04 11h15.07.519662 +0530,
